***SESSION HEADER***
{
  "Participant": "1003",
  "Timestamp": "13-29-31-12-06-2020"
}
---SESSION HEADER---
Time;Position;Rotation.X;Rotation.Y;FPS;Input;
333.0662;(-43.1229, 2.5178, 76.1025);218.6302;12.1368;89.6077;;
333.1221;(-43.1230, 2.5181, 76.1006);218.6386;12.0422;89.4824;;
333.1666;(-43.1231, 2.5183, 76.0994);218.5087;11.9649;89.3911;;
333.2227;(-43.1227, 2.5186, 76.0979);218.2070;11.9052;89.4796;;
333.2672;(-43.1221, 2.5193, 76.0969);217.9784;11.7157;89.3321;;
333.3232;(-43.1210, 2.5204, 76.0960);217.6663;11.4288;89.6261;;
333.3681;(-43.1198, 2.5219, 76.0955);217.4453;11.0373;89.3678;;
333.4248;(-43.1178, 2.5247, 76.0952);216.9967;10.3159;89.5732;;
333.4686;(-43.1156, 2.5286, 76.0951);216.4663;9.2466;89.4352;;
333.5246;(-43.1123, 2.5367, 76.0949);215.5439;6.9285;89.6263;;
333.5692;(-43.1087, 2.5446, 76.0949);214.7103;4.7243;89.5046;;
333.6251;(-43.1039, 2.5531, 76.0956);213.6853;2.1630;89.6045;;
333.6697;(-43.1003, 2.5589, 76.0966);213.0778;0.4884;89.6713;;
333.7254;(-43.0968, 2.5640, 76.0975);212.6344;358.9595;89.6889;;
333.7701;(-43.0943, 2.5666, 76.0977);212.2463;358.0519;89.5835;;
333.8163;(-43.0921, 2.5691, 76.0979);212.0468;357.1312;89.6006;;
333.8706;(-43.0892, 2.5727, 76.0983);211.7380;355.9170;89.6739;;
333.9171;(-43.0869, 2.5754, 76.0989);211.5620;354.9930;89.5136;;
333.9713;(-43.0849, 2.5790, 76.0997);211.5790;353.8768;89.5840;;
334.0174;(-43.0845, 2.5816, 76.1002);211.9269;352.9255;89.4778;;
334.0718;(-43.0852, 2.5840, 76.1014);212.6616;352.0524;89.5487;;
334.1183;(-43.0857, 2.5845, 76.1019);213.1082;351.8752;89.3056;;
334.1722;(-43.0857, 2.5839, 76.1022);213.3400;352.1727;89.6084;;
334.2184;(-43.0853, 2.5827, 76.1019);213.4101;352.6344;89.6595;;
334.2729;(-43.0853, 2.5813, 76.1011);213.3538;353.1019;89.4693;;
334.3189;(-43.0846, 2.5806, 76.1004);213.1643;353.4446;89.6114;;
334.3733;(-43.0841, 2.5812, 76.0993);212.9510;353.2713;89.6296;;
334.4194;(-43.0837, 2.5813, 76.0987);212.8934;353.2630;89.6038;;
334.4740;(-43.0837, 2.5810, 76.0983);212.9623;353.4121;89.5782;;
334.5202;(-43.0842, 2.5796, 76.0980);213.0575;353.9098;89.5870;;
334.5744;(-43.0868, 2.5729, 76.0975);213.6776;356.1649;89.5766;;
334.6209;(-43.0920, 2.5606, 76.0967);214.7637;0.2864;89.3079;;
334.6750;(-43.1023, 2.5407, 76.0941);217.1201;6.5345;89.5012;;
334.7212;(-43.1120, 2.5288, 76.0926);219.4711;9.7741;89.5524;;
334.7754;(-43.1213, 2.5196, 76.0906);221.7904;12.2080;89.7030;;
334.8199;(-43.1276, 2.5168, 76.0895);222.8815;13.1043;89.6428;;
334.8646;(-43.1316, 2.5163, 76.0885);223.3579;13.4048;89.4599;;
334.9206;(-43.1343, 2.5173, 76.0869);223.3967;13.2886;89.6799;;
334.9653;(-43.1363, 2.5180, 76.0860);223.3682;13.1509;89.6314;;
335.0210;(-43.1385, 2.5174, 76.0855);223.3970;13.2196;89.1970;;
335.0659;(-43.1403, 2.5168, 76.0854);223.4450;13.2419;89.6419;;
335.1216;(-43.1420, 2.5158, 76.0859);223.5391;13.5436;89.6096;;
335.1661;(-43.1435, 2.5159, 76.0861);223.5993;13.5100;89.4051;;
335.2223;(-43.1452, 2.5158, 76.0864);223.6554;13.4895;89.5828;;
335.2667;(-43.1464, 2.5155, 76.0869);223.6548;13.5576;89.6274;;
335.3228;(-43.1479, 2.5148, 76.0872);223.6849;13.6933;89.5389;;
335.3674;(-43.1491, 2.5142, 76.0874);223.6566;13.8394;89.5954;;
335.4232;(-43.1509, 2.5135, 76.0873);223.6241;13.9470;89.5621;;
335.4679;(-43.1523, 2.5126, 76.0873);223.6042;14.0804;89.4908;;
335.5239;(-43.1540, 2.5115, 76.0872);223.5806;14.2913;89.3606;;
335.5683;(-43.1553, 2.5108, 76.0875);223.5762;14.3684;89.5237;;
335.6245;(-43.1566, 2.5104, 76.0878);223.6142;14.4195;89.5698;;
335.6690;(-43.1579, 2.5103, 76.0879);223.5471;14.3915;89.4531;;
335.7247;(-43.1596, 2.5103, 76.0876);223.3708;14.3563;89.5676;;
335.7695;(-43.1610, 2.5102, 76.0875);223.1859;14.3466;89.4546;;
335.8157;(-43.1625, 2.5098, 76.0877);223.0282;14.3942;89.4219;;
335.8698;(-43.1647, 2.5091, 76.0884);222.9536;14.5248;89.5331;;
335.9162;(-43.1663, 2.5087, 76.0891);223.0067;14.6134;89.4276;;
335.9706;(-43.1683, 2.5085, 76.0897);222.9881;14.6643;89.5208;;
336.0169;(-43.1694, 2.5085, 76.0897);222.8865;14.6446;89.2920;;
336.0710;(-43.1699, 2.5082, 76.0896);222.6037;14.7840;89.6024;;
336.1170;(-43.1697, 2.5080, 76.0892);222.2734;14.8671;89.5980;;
336.1714;(-43.1693, 2.5078, 76.0889);221.8431;14.9732;89.4539;;
336.2177;(-43.1693, 2.5078, 76.0884);221.5770;14.9283;89.6041;;
336.2724;(-43.1691, 2.5076, 76.0878);221.2934;14.9657;89.5534;;
336.3181;(-43.1690, 2.5078, 76.0874);221.1111;14.9748;89.5219;;
336.3726;(-43.1687, 2.5078, 76.0870);220.8848;14.9560;89.5253;;
336.4187;(-43.1686, 2.5077, 76.0867);220.7326;14.9760;89.6104;;
336.4732;(-43.1684, 2.5075, 76.0866);220.6115;15.0663;89.5642;;
336.5193;(-43.1684, 2.5075, 76.0864);220.5219;15.1099;89.4877;;
336.5736;(-43.1680, 2.5075, 76.0862);220.5270;15.0951;89.5018;;
336.6198;(-43.1677, 2.5075, 76.0860);220.5326;15.1144;89.5395;;
336.6741;(-43.1669, 2.5074, 76.0858);220.4583;15.1658;89.6267;;
336.7204;(-43.1662, 2.5073, 76.0853);220.4001;15.1959;89.3535;;
