***SESSION HEADER***
{
  "Participant": "NEO",
  "Timestamp": "18-07-09-03-12-2017"
}
---SESSION HEADER---
Time; Position; Rotation.X; Rotation.Y; Rotation.Virtualizer; Rotation.Controller.x; Rotation.Controller.y; Height.Virtualizer; FPS; Input;
65261.5762;(-15.8044, 2.5100, -33.4400);265.2663;5.6568;241.8713;294.6522;4.7172;18.2880;89.5148;;
65261.5878;(-15.8044, 2.5100, -33.4400);265.2585;5.6495;241.8713;294.6481;4.7246;18.2880;89.5738;;
65261.5988;(-15.8044, 2.5100, -33.4400);265.2648;5.6433;241.8713;294.6373;4.7450;18.2880;89.4112;;
65261.6103;(-15.8044, 2.5100, -33.4400);265.2781;5.6429;241.8713;294.6151;4.7770;18.2880;89.4933;;
65261.6213;(-15.8044, 2.5100, -33.4400);265.2888;5.6452;241.8713;294.5849;4.7972;18.2880;89.4162;;
65261.6323;(-15.8044, 2.5100, -33.4400);265.2862;5.6375;241.8713;294.5710;4.8096;18.2880;89.4477;;
65261.6433;(-15.8044, 2.5100, -33.4400);265.3010;5.6224;241.8713;294.5733;4.8125;18.2880;89.5764;;
65261.6548;(-15.8044, 2.5100, -33.4400);265.2993;5.6217;241.8713;294.5541;4.8048;18.2880;89.6932;;
65261.6658;(-15.8044, 2.5100, -33.4400);265.3016;5.6035;241.8713;294.5657;4.7817;18.2880;89.5052;;
65261.6769;(-15.8044, 2.5100, -33.4400);265.2944;5.5943;241.8713;294.5758;4.7457;18.2880;89.5220;;
65261.6884;(-15.8044, 2.5100, -33.4400);265.2955;5.5987;241.8713;294.5752;4.7218;18.2880;89.6524;;
65261.6994;(-15.8044, 2.5100, -33.4400);265.2914;5.5961;241.8713;294.6034;4.7285;18.2880;89.5337;;
65261.7104;(-15.8044, 2.5100, -33.4400);265.2928;5.6077;241.8713;294.6164;4.7784;18.2880;89.5899;;
65261.7219;(-15.8044, 2.5100, -33.4400);265.2861;5.6117;241.8713;294.5840;4.8182;18.2880;89.5360;;
65261.7329;(-15.8044, 2.5100, -33.4400);265.2988;5.6156;241.8713;294.5719;4.8564;18.2880;89.3603;;
65261.7444;(-15.8044, 2.5100, -33.4400);265.3090;5.6328;241.8713;294.5523;4.8982;18.2880;89.5200;;
65261.7553;(-15.8044, 2.5100, -33.4400);265.3169;5.6487;241.8713;294.5582;4.9250;18.2880;89.4044;;
65261.7663;(-15.8044, 2.5100, -33.4400);265.3236;5.6632;241.8713;294.5510;4.9434;18.2880;89.4799;;
65261.7778;(-15.8044, 2.5100, -33.4400);265.3350;5.6748;241.8713;294.5289;4.9227;18.2880;89.6454;;
65261.7888;(-15.8044, 2.5100, -33.4400);265.3531;5.6903;241.8713;294.5051;4.8918;18.2880;89.5472;;
65261.7999;(-15.8044, 2.5100, -33.4400);265.3558;5.6965;241.8713;294.4760;4.8228;18.2880;89.5903;;
65261.8109;(-15.8044, 2.5100, -33.4400);265.3643;5.6965;241.8713;294.4540;4.7671;18.2880;89.5699;;
65261.8225;(-15.8044, 2.5100, -33.4400);265.3700;5.6946;241.8713;294.4453;4.7391;18.2880;89.4946;;
65261.8335;(-15.8044, 2.5100, -33.4400);265.3735;5.6896;241.8713;294.4576;4.7580;18.2880;89.4106;;
65261.8443;(-15.8044, 2.5100, -33.4400);265.3584;5.6921;241.8713;294.4580;4.7650;18.2880;89.4445;;
65261.8558;(-15.8044, 2.5100, -33.4400);265.3508;5.6986;241.8713;294.4662;4.7905;18.2880;89.5871;;
65261.8668;(-15.8044, 2.5100, -33.4400);265.3481;5.6817;241.8713;294.4700;4.8041;18.2880;89.6077;;
65261.8779;(-15.8044, 2.5100, -33.4400);265.3395;5.6782;241.8713;294.4359;4.8064;18.2880;89.4637;;
65261.8894;(-15.8044, 2.5100, -33.4400);265.3351;5.6638;241.8713;294.4106;4.8149;18.2880;89.6524;;
65261.9004;(-15.8044, 2.5100, -33.4400);265.3322;5.6474;241.8713;294.3840;4.8081;18.2880;89.6159;;
65261.9119;(-15.8044, 2.5100, -33.4400);265.3409;5.6249;241.8713;294.3435;4.8106;18.2880;89.6167;;
65261.9338;(-15.8044, 2.5100, -33.4400);265.3440;5.5728;241.8713;294.3451;4.7610;18.2880;89.6338;;
65261.9453;(-15.8044, 2.5100, -33.4400);265.3486;5.5418;241.8713;294.3365;4.7426;18.2880;89.5508;;
65261.9563;(-15.8044, 2.5100, -33.4400);265.3469;5.5258;241.8713;294.3311;4.7251;18.2880;89.4522;;
65261.9678;(-15.8044, 2.5100, -33.4400);265.3389;5.5055;241.8713;294.3107;4.7247;18.2880;89.5518;;
65261.9788;(-15.8044, 2.5100, -33.4400);265.3404;5.4924;241.8713;294.2960;4.7416;18.2880;89.3723;;
65261.9898;(-15.8044, 2.5100, -33.4400);265.3455;5.4684;241.8713;294.2868;4.7504;18.2880;89.4185;;
65262.0009;(-15.8044, 2.5100, -33.4400);265.3466;5.4549;241.8713;294.2794;4.7437;18.2880;89.5134;;
65262.0119;(-15.8044, 2.5100, -33.4400);265.3456;5.4397;241.8713;294.2669;4.7460;18.2880;89.5221;;
65262.0234;(-15.8044, 2.5100, -33.4400);265.3545;5.4255;241.8713;294.2477;4.7570;18.2880;89.7026;;
65262.0340;(-15.8044, 2.5100, -33.4400);265.3622;5.4132;241.8713;294.2331;4.7420;18.2880;89.5770;;
65262.0461;(-15.8044, 2.5100, -33.4400);265.3716;5.4240;241.8713;294.2034;4.7228;18.2880;89.7553;;
65262.0566;(-15.8044, 2.5100, -33.4400);265.3790;5.4170;241.8713;294.1833;4.7132;18.2880;89.2178;;
65262.0676;(-15.8044, 2.5100, -33.4400);265.3929;5.4191;241.8713;294.1516;4.7066;18.2880;89.7738;;
65262.0786;(-15.8044, 2.5100, -33.4400);265.3975;5.4274;241.8713;294.1170;4.7290;18.2880;89.7088;;
65262.0896;(-15.8044, 2.5100, -33.4400);265.4255;5.4399;241.8713;294.1002;4.7606;18.2880;89.8118;;
65262.1012;(-15.8044, 2.5100, -33.4400);265.4497;5.4509;241.8713;294.1064;4.7987;18.2880;89.8357;;
65262.1122;(-15.8044, 2.5100, -33.4400);265.4889;5.4702;241.8713;294.0990;4.8152;18.2880;89.8335;;
65262.1233;(-15.8044, 2.5100, -33.4400);265.5210;5.4707;241.8713;294.0741;4.8342;18.2880;89.7034;;
65262.1348;(-15.8044, 2.5100, -33.4400);265.5534;5.4752;241.8713;294.0601;4.8426;18.2880;89.7211;;
65262.1458;(-15.8044, 2.5100, -33.4400);265.5816;5.4725;241.8713;294.0279;4.8541;18.2880;89.6102;;
65262.1568;(-15.8044, 2.5100, -33.4400);265.6251;5.4787;241.8713;293.9695;4.8559;18.2880;89.7702;;
65262.1678;(-15.8044, 2.5100, -33.4400);265.6640;5.4805;241.8713;293.9255;4.8478;18.2880;89.5648;;
65262.1793;(-15.8044, 2.5100, -33.4400);265.7028;5.4923;241.8713;293.8649;4.8336;18.2880;89.6969;;
65262.1904;(-15.8044, 2.5100, -33.4400);265.7516;5.5038;241.8713;293.8150;4.8292;18.2880;89.6639;;
65262.2019;(-15.8044, 2.5100, -33.4400);265.7832;5.5367;241.8713;293.7726;4.8312;18.2880;89.5392;;
65262.2128;(-15.8044, 2.5100, -33.4400);265.8333;5.5419;241.8713;293.7699;4.8835;18.2880;89.4366;;
65262.2240;(-15.8044, 2.5100, -33.4400);265.8859;5.5472;241.8713;293.7718;4.9081;18.2880;89.7814;;
65262.2350;(-15.8044, 2.5100, -33.4400);265.9443;5.5473;241.8713;293.7773;4.9478;18.2880;89.6009;;
65262.2465;(-15.8044, 2.5100, -33.4400);266.0130;5.5467;241.8713;293.7545;4.9791;18.2880;89.6810;;
65262.2570;(-15.8044, 2.5100, -33.4400);266.0748;5.5463;241.8713;293.7499;4.9919;18.2880;89.5876;;
65262.2685;(-15.8044, 2.5100, -33.4400);266.1475;5.5377;241.8713;293.7404;5.0054;18.2880;89.7366;;
65262.2800;(-15.8044, 2.5100, -33.4400);266.2111;5.5229;241.8713;293.7141;4.9704;18.2880;89.5000;;
65262.2905;(-15.8044, 2.5100, -33.4400);266.2891;5.4818;241.8713;293.7093;4.9302;18.2880;89.4732;;
65262.3020;(-15.8044, 2.5100, -33.4400);266.3856;5.4319;241.8713;293.7080;4.9012;18.2880;89.7641;;
65262.3136;(-15.8044, 2.5100, -33.4400);266.4699;5.3794;241.8713;293.7067;4.8481;18.2880;89.6319;;
65262.3241;(-15.8044, 2.5100, -33.4400);266.5599;5.3466;241.8713;293.7173;4.8068;18.2880;89.3089;;
65262.3356;(-15.8044, 2.5100, -33.4400);266.6610;5.3058;241.8713;293.7319;4.7773;18.2880;89.6712;;
65262.3466;(-15.8044, 2.5100, -33.4400);266.7633;5.2825;241.8713;293.7518;4.7551;18.2880;89.6401;;
65262.3581;(-15.8044, 2.5100, -33.4400);266.8907;5.2494;241.8713;293.8013;4.7681;18.2880;89.6707;;
65262.3691;(-15.8044, 2.5100, -33.4400);267.0150;5.2150;241.8713;293.8250;4.7573;18.2880;89.5718;;
65262.3801;(-15.8044, 2.5100, -33.4400);267.1457;5.1865;241.8713;293.8279;4.7763;18.2880;89.5845;;
65262.3916;(-15.8044, 2.5100, -33.4400);267.2903;5.1463;241.8713;293.8383;4.7695;18.2880;89.4798;;
65262.4022;(-15.8044, 2.5100, -33.4400);267.4258;5.1103;241.8713;293.8421;4.7625;18.2880;89.4537;;
65262.4142;(-15.8044, 2.5100, -33.4400);267.5839;5.0790;241.8713;293.8659;4.7415;18.2880;89.7015;;
65262.4247;(-15.8044, 2.5100, -33.4400);267.7438;5.0420;241.8713;293.9174;4.7260;18.2880;89.3628;;
65262.4362;(-15.8044, 2.5100, -33.4400);267.9099;5.0038;241.8713;293.9646;4.7053;18.2880;89.7642;;
65262.4472;(-15.8044, 2.5100, -33.4400);268.0697;4.9781;241.8713;294.0339;4.6680;18.2880;89.4114;;
65262.4582;(-15.8044, 2.5100, -33.4400);268.2300;4.9251;241.8713;294.1211;4.6546;18.2880;89.5896;;
65262.4698;(-15.8044, 2.5100, -33.4400);268.3891;4.9024;241.8713;294.1742;4.6321;18.2880;89.6499;;
65262.4808;(-15.8044, 2.5100, -33.4400);268.5489;4.8852;241.8713;294.1943;4.6224;18.2880;89.4357;;
65262.4918;(-15.8044, 2.5100, -33.4400);268.7034;4.8728;241.8713;294.2108;4.6328;18.2880;89.4915;;
65262.5028;(-15.8044, 2.5100, -33.4400);268.8682;4.8442;241.8713;294.2391;4.6349;18.2880;89.6399;;
65262.5143;(-15.8044, 2.5100, -33.4400);269.0489;4.8237;241.8713;294.2646;4.6594;18.2880;89.6691;;
65262.5253;(-15.8044, 2.5100, -33.4400);269.2407;4.7764;241.8713;294.3281;4.6715;18.2880;89.5595;;
65262.5368;(-15.8044, 2.5100, -33.4400);269.4480;4.7357;241.8713;294.3880;4.6555;18.2880;89.4520;;
65262.5478;(-15.8044, 2.5100, -33.4400);269.6645;4.7007;241.8713;294.4472;4.6090;18.2880;89.5306;;
65262.5593;(-15.8044, 2.5100, -33.4400);269.8725;4.6744;241.8713;294.4933;4.5473;18.2880;89.5181;;
65262.5703;(-15.8044, 2.5100, -33.4400);270.1023;4.6254;241.8713;294.5157;4.4742;18.2880;89.2120;;
65262.5813;(-15.8044, 2.5100, -33.4400);270.3289;4.6043;241.8713;294.5602;4.4169;18.2880;89.5026;;
65262.5928;(-15.8044, 2.5100, -33.4400);270.5930;4.5741;241.8713;294.6269;4.3820;18.2880;89.4807;;
65262.6038;(-15.8044, 2.5100, -33.4400);270.8725;4.5420;241.8713;294.7061;4.3620;18.2880;89.4332;;
65262.6148;(-15.8044, 2.5100, -33.4400);271.1606;4.5292;241.8713;294.8622;4.3626;18.2880;89.5955;;
65262.6259;(-15.8044, 2.5100, -33.4400);271.4659;4.5048;241.8713;294.9798;4.3386;18.2880;89.6096;;
65262.6379;(-15.8044, 2.5100, -33.4400);271.7726;4.4827;241.8713;295.1080;4.3007;18.2880;89.6284;;
65262.6484;(-15.8044, 2.5100, -33.4400);272.1075;4.4769;241.8713;295.2402;4.2589;18.2880;89.0706;;
65262.6594;(-15.8044, 2.5100, -33.4400);272.4424;4.4592;241.8713;295.3658;4.2008;18.2880;89.6135;;
65262.6709;(-15.8044, 2.5100, -33.4400);272.7987;4.4536;241.8713;295.4974;4.1667;18.2880;89.6700;;
65262.6819;(-15.8044, 2.5100, -33.4400);273.1724;4.4453;241.8713;295.6468;4.1391;18.2880;89.5163;;
65262.6929;(-15.8044, 2.5100, -33.4400);273.5612;4.4267;241.8713;295.8083;4.1171;18.2880;89.4621;;
65262.7039;(-15.8044, 2.5100, -33.4400);273.9586;4.3933;241.8713;295.9579;4.0958;18.2880;89.6494;;
65262.7153;(-15.8044, 2.5100, -33.4400);274.3806;4.3499;241.8713;296.1180;4.0594;18.2880;89.6957;;
65262.7264;(-15.8044, 2.5100, -33.4400);274.8275;4.3086;241.8713;296.2823;4.0399;18.2880;89.6039;;
65262.7379;(-15.8044, 2.5100, -33.4400);275.2991;4.2506;241.8713;296.4791;3.9957;18.2880;89.5737;;
65262.7489;(-15.8044, 2.5100, -33.4400);275.7805;4.2135;241.8713;296.7356;3.9376;18.2880;89.5937;;
65262.7599;(-15.8044, 2.5100, -33.4400);276.2678;4.1668;241.8713;296.9929;3.8905;18.2880;89.3669;;
65262.7709;(-15.8044, 2.5100, -33.4400);276.7936;4.1189;243.4380;297.3077;3.8568;18.2880;89.5750;;
65262.7825;(-15.8044, 2.5100, -33.4400);277.3145;4.0922;243.8545;297.6128;3.8412;18.2880;89.5780;;
65262.7940;(-15.8044, 2.5100, -33.4400);277.8507;4.0780;243.9343;297.9131;3.8299;18.2880;89.4651;;
65262.8051;(-15.8044, 2.5100, -33.4400);278.4049;4.0525;244.0063;298.1679;3.8177;18.2880;89.4231;;
65262.8161;(-15.8044, 2.5100, -33.4400);278.9660;4.0310;244.0714;298.4226;3.8295;18.2880;89.3461;;
65262.8271;(-15.8044, 2.5100, -33.4400);279.5462;4.0147;244.1836;298.6820;3.8428;18.2880;89.5659;;
65262.8381;(-15.8044, 2.5100, -33.4400);280.1405;3.9676;244.1836;298.9527;3.8544;18.2880;89.5379;;
65262.8497;(-15.8044, 2.5100, -33.4400);280.7473;3.9107;246.6570;299.2701;3.8600;18.2880;89.5284;;
65262.8607;(-15.8044, 2.5100, -33.4400);281.3653;3.8584;246.7378;299.6429;3.8534;18.2880;89.4777;;
65262.8718;(-15.8044, 2.5100, -33.4400);281.9781;3.8011;246.8108;300.0107;3.8468;18.2880;89.5225;;
65262.8828;(-15.8044, 2.5100, -33.4400);282.6134;3.7490;246.8769;300.4702;3.8252;18.2880;89.5953;;
65262.8943;(-15.8044, 2.5100, -33.4400);283.2615;3.7007;246.9365;300.8895;3.8103;18.2880;89.5190;;
65262.9054;(-15.8044, 2.5100, -33.4400);283.9327;3.6507;247.0395;301.3563;3.8031;18.2880;89.4915;;
65262.9169;(-15.8044, 2.5100, -33.4400);284.6116;3.5923;247.0395;301.8214;3.7781;18.2880;89.4340;;
65262.9284;(-15.8044, 2.5100, -33.4400);285.3181;3.5472;249.4502;302.2770;3.7616;18.2880;89.3853;;
65262.9389;(-15.8044, 2.5100, -33.4400);286.0197;3.5104;249.5330;302.7388;3.7379;18.2880;89.1200;;
65262.9500;(-15.8044, 2.5100, -33.4400);286.7542;3.4612;249.6078;303.2376;3.7113;18.2880;89.6346;;
65262.9610;(-15.8044, 2.5100, -33.4400);287.5010;3.3990;249.6754;303.7411;3.7057;18.2880;89.4042;;
65262.9725;(-15.8044, 2.5100, -33.4400);288.2690;3.3632;252.2038;304.3157;3.7147;18.2880;89.4919;;
65262.9835;(-15.8044, 2.5100, -33.4400);289.0564;3.3591;252.2917;304.8578;3.7287;18.2880;89.3025;;
65262.9945;(-15.8044, 2.5100, -33.4400);289.8558;3.3589;252.3712;305.4452;3.7631;18.2880;89.5222;;
65263.0055;(-15.8044, 2.5100, -33.4400);290.6576;3.3845;252.4432;306.0438;3.7875;18.2880;89.5537;;
65263.0171;(-15.8044, 2.5100, -33.4400);291.5060;3.4026;252.5671;306.6646;3.7908;18.2880;89.6775;;
65263.0286;(-15.8044, 2.5100, -33.4400);292.3573;3.4199;252.6203;307.2757;3.7871;18.2880;89.5211;;
65263.0392;(-15.8044, 2.5100, -33.4400);293.2370;3.4415;252.6203;307.9030;3.7833;18.2880;89.2781;;
65263.0507;(-15.8044, 2.5100, -33.4400);294.1349;3.5067;255.1225;308.5388;3.7699;18.2880;89.5885;;
65263.0622;(-15.8044, 2.5100, -33.4400);295.0313;3.5413;255.2003;309.1294;3.7642;18.2880;89.5142;;
65263.0727;(-15.8044, 2.5100, -33.4400);295.9178;3.5776;257.1911;309.7225;3.7649;18.2880;89.2877;;
65263.0842;(-15.8044, 2.5100, -33.4400);296.8123;3.6141;257.8577;310.3602;3.7737;18.2880;89.5264;;
65263.0952;(-15.8044, 2.5100, -33.4400);297.7119;3.6582;257.9431;310.9971;3.7605;18.2880;89.5856;;
65263.1067;(-15.8044, 2.5100, -33.4400);298.5972;3.6934;258.0901;311.6822;3.7769;18.2880;89.4787;;
65263.1178;(-15.8044, 2.5100, -33.4400);299.4920;3.7429;258.0901;312.4453;3.7763;18.2880;89.4050;;
65263.1293;(-15.8044, 2.5100, -33.4400);300.3850;3.8041;260.6961;313.2262;3.8273;18.2880;89.3604;;
65263.1403;(-15.8044, 2.5100, -33.4400);301.2624;3.8564;260.7791;313.9769;3.8857;18.2880;89.2490;;
65263.1513;(-15.8044, 2.5100, -33.4400);302.1278;3.9250;263.4072;314.7387;3.9360;18.2880;89.5108;;
65263.1623;(-15.8044, 2.5100, -33.4400);303.0042;3.9804;263.5000;315.4082;3.9511;19.0500;89.5190;;
65263.1738;(-15.8044, 2.5100, -33.4400);303.8470;4.0453;263.5839;316.0238;3.9797;19.0500;89.4770;;
65263.1848;(-15.8044, 2.5100, -33.4400);304.6760;4.0946;263.7285;316.6365;3.9912;19.0500;89.4680;;
65263.1958;(-15.8044, 2.5100, -33.4400);305.5096;4.1422;263.7285;317.2640;4.0024;19.0500;89.5058;;
65263.2068;(-15.8044, 2.5100, -33.4400);306.3079;4.2048;263.7904;317.8910;3.9932;19.0500;89.5870;;
65263.2184;(-15.8044, 2.5100, -33.4400);307.1226;4.2567;266.3319;318.5608;3.9971;19.0500;89.5806;;
65263.2294;(-15.8044, 2.5100, -33.4400);307.9164;4.2813;266.4135;319.3088;3.9806;19.0500;89.4965;;
65263.2408;(-15.8044, 2.5100, -33.4400);308.6813;4.2996;266.4874;320.0592;3.9978;19.0500;89.6131;;
65263.2518;(-15.8044, 2.5100, -33.4400);309.4490;4.2793;268.8806;320.8679;4.0105;19.0500;89.5381;;
65263.2633;(-15.8044, 2.5100, -33.4400);310.2195;4.2525;269.1308;321.6324;4.0391;19.0500;89.4015;;
65263.2743;(-15.8044, 2.5100, -33.4400);310.9380;4.1752;269.2138;322.3811;4.0970;19.0500;89.4134;;
65263.2853;(-15.8044, 2.5100, -33.4400);311.6844;4.0800;269.2890;323.1172;4.1124;19.0500;89.3745;;
65263.2968;(-15.8044, 2.5100, -33.4400);312.4236;3.9734;269.4182;323.8385;4.1365;19.0500;89.5770;;
65263.3079;(-15.8044, 2.5100, -33.4400);313.1521;3.8657;271.7299;324.6035;4.1336;19.0500;89.3921;;
65263.3189;(-15.8044, 2.5100, -33.4400);313.8956;3.7565;271.7299;325.3805;4.1286;19.0500;89.3021;;
65263.3299;(-15.8044, 2.5100, -33.4400);314.6218;3.6468;272.0523;326.1815;4.1378;19.0500;89.6470;;
65263.3409;(-15.8044, 2.5100, -33.4400);315.3610;3.5609;274.6557;326.9771;4.1215;19.0500;89.6578;;
65263.3523;(-15.8044, 2.5100, -33.4400);316.1006;3.4629;274.7485;327.7605;4.1123;19.0500;89.6206;;
65263.3633;(-15.8044, 2.5100, -33.4400);316.8589;3.4124;274.8324;328.5049;4.1195;19.0500;89.5683;;
65263.3748;(-15.8044, 2.5100, -33.4400);317.6098;3.3676;274.9084;329.2148;4.1092;19.0500;89.6142;;
65263.3858;(-15.8044, 2.5100, -33.4400);318.3893;3.3765;275.9736;329.9319;4.1296;19.0500;89.4922;;
65263.3968;(-15.8044, 2.5100, -33.4400);319.1741;3.3735;275.9736;330.6708;4.1086;19.0500;89.6335;;
65263.4083;(-15.8044, 2.5100, -33.4400);319.9524;3.3936;277.5450;331.4223;4.0196;19.0500;89.6361;;
65263.4198;(-15.8044, 2.5100, -33.4400);320.7469;3.4096;278.2331;332.1807;3.8971;19.0500;89.5728;;
65263.4303;(-15.8044, 2.5100, -33.4400);321.5448;3.4200;280.3115;332.9531;3.7868;19.0500;89.3006;;
65263.4418;(-15.8044, 2.5100, -33.4400);322.3381;3.4560;280.4010;333.7152;3.6879;19.0500;89.5857;;
65263.4529;(-15.8044, 2.5100, -33.4400);323.1339;3.5018;280.4820;334.4392;3.5723;19.0500;89.5221;;
65263.4644;(-15.8044, 2.5100, -33.4400);323.9308;3.5616;280.6216;335.1614;3.5374;19.0500;89.4866;;
65263.4753;(-15.8044, 2.5100, -33.4400);324.7087;3.6073;280.6216;335.8287;3.5221;19.0500;89.2654;;
65263.4863;(-15.8044, 2.5100, -33.4400);325.5005;3.6626;283.1360;336.5161;3.5084;19.0500;89.5561;;
65263.4973;(-15.8044, 2.5100, -33.4400);326.2812;3.7118;284.6681;337.2410;3.5237;19.0500;89.6087;;
65263.5088;(-15.8044, 2.5100, -33.4400);327.0715;3.7528;285.9439;337.9873;3.4944;19.0500;89.5522;;
65263.5198;(-15.8044, 2.5100, -33.4400);327.8365;3.7867;285.9439;338.7158;3.4434;19.0500;89.6721;;
65263.5311;(-15.8044, 2.5100, -33.4400);328.5992;3.8031;286.1135;339.4465;3.3886;19.0500;89.5937;;
65263.5421;(-15.8044, 2.5100, -33.4400);329.3488;3.8084;286.1864;340.1267;3.2843;19.0500;89.2577;;
65263.5536;(-15.8044, 2.5100, -33.4400);330.0945;3.7957;286.2523;340.7969;3.2017;19.0500;89.6614;;
65263.5647;(-15.8044, 2.5100, -33.4400);330.8199;3.7851;287.2403;341.4702;3.1404;19.0500;89.4290;;
65263.5757;(-15.8044, 2.5100, -33.4400);331.5484;3.7714;288.8010;342.1311;3.1200;19.0500;89.2764;;
65263.5867;(-15.8044, 2.5100, -33.4400);332.2745;3.8005;288.9628;342.8552;3.1459;19.0500;89.6044;;
65263.5982;(-15.8044, 2.5100, -33.4400);332.9975;3.8488;288.9628;343.5592;3.1765;19.0500;89.5533;;
65263.6092;(-15.8044, 2.5100, -33.4400);333.7157;3.9010;291.6391;344.2668;3.1869;19.0500;89.4874;;
65263.6208;(-15.8044, 2.5100, -33.4400);334.4423;3.9550;291.7218;344.9750;3.1901;19.0500;89.4678;;
65263.6318;(-15.8044, 2.5100, -33.4400);335.1557;3.9921;291.7965;345.6788;3.1734;19.0500;89.3078;;
65263.6428;(-15.8044, 2.5100, -33.4400);335.8708;4.0154;291.8640;346.3785;3.1298;19.0500;89.5703;;
65263.6538;(-15.8044, 2.5100, -33.4400);336.5803;4.0170;294.3839;347.0770;3.0804;19.0500;89.6036;;
65263.6653;(-15.8044, 2.5100, -33.4400);337.2625;4.0053;294.5527;347.7762;3.0581;19.0500;89.5078;;
65263.6764;(-15.8044, 2.5100, -33.4400);337.9544;3.9837;294.5527;348.5259;3.0483;19.0500;89.3574;;
65263.6874;(-15.8044, 2.5100, -33.4400);338.6369;3.9614;297.1634;349.2873;3.0738;19.0500;89.5132;;
65263.6989;(-15.8044, 2.5100, -33.4400);339.3066;3.9541;297.3383;350.0211;3.0971;19.0500;89.4490;;
65263.7099;(-15.8044, 2.5100, -33.4400);339.9738;3.9624;297.4135;350.7723;3.0859;19.0500;89.4491;;
65263.7209;(-15.8044, 2.5100, -33.4400);340.6420;3.9702;297.4814;351.4986;3.0486;19.0500;89.4352;;
65263.7323;(-15.8044, 2.5100, -33.4400);341.2763;3.9960;297.5427;352.1848;2.9809;19.0500;89.4730;;
65263.7433;(-15.8044, 2.5100, -33.4400);341.9012;4.0271;299.6658;352.8580;2.9245;19.0500;89.4714;;
65263.7553;(-15.8044, 2.5100, -33.4400);342.5487;4.0426;300.0898;353.5506;2.8930;19.0500;89.5539;;
65263.7658;(-15.8044, 2.5100, -33.4400);343.1554;4.0692;300.1710;354.1639;2.8915;19.0500;88.9741;;
65263.7768;(-15.8044, 2.5100, -33.4400);343.7599;4.0773;302.8507;354.7620;2.9236;19.0500;89.5249;;
65263.7883;(-15.8044, 2.5100, -33.4400);344.3784;4.0961;302.9369;355.3541;2.9397;19.0500;89.5643;;
65263.7993;(-15.8044, 2.5100, -33.4400);344.9899;4.1191;302.9369;355.9535;2.9291;19.0500;89.4936;;
65263.8104;(-15.8044, 2.5100, -33.4400);345.6071;4.1530;303.0854;356.5785;2.8934;19.0500;89.4499;;
65263.8409;(-15.8044, 2.5100, -33.4400);346.2341;4.2002;305.7317;357.2355;2.8290;19.0500;89.6077;;
65263.8660;(-15.8044, 2.5100, -33.4400);348.7170;4.3502;308.5073;359.7238;2.5172;19.0500;83.4411;;
65263.8773;(-15.8044, 2.5100, -33.4400);349.3380;4.3527;308.5073;0.3501;2.4803;19.0500;84.0602;;
65263.8888;(-15.8044, 2.5100, -33.4400);349.9445;4.3656;308.6649;0.9914;2.4931;19.0500;84.5832;;
65263.9004;(-15.8044, 2.5100, -33.4400);350.5266;4.3939;308.7326;1.6669;2.5192;19.0500;84.9518;;
65263.9114;(-15.8044, 2.5100, -33.4400);351.1164;4.3850;308.7940;2.3528;2.5544;19.0500;85.1729;;
65263.9224;(-15.8044, 2.5100, -33.4400);351.6849;4.3903;308.8493;3.0515;2.5892;19.0500;85.4454;;
65263.9334;(-15.8044, 2.5100, -33.4400);352.2230;4.3862;311.2808;3.6968;2.5766;19.0500;86.2205;;
65263.9444;(-15.8044, 2.5100, -33.4400);352.7658;4.3653;311.4458;4.3059;2.5698;19.0500;86.5728;;
65263.9560;(-15.8044, 2.5100, -33.4400);353.2690;4.3426;311.4458;4.9141;2.5387;19.0500;86.9707;;
65263.9670;(-15.8044, 2.5100, -33.4400);353.7411;4.3278;311.5166;5.4703;2.4940;19.0500;86.8883;;
65263.9780;(-15.8044, 2.5100, -33.4400);354.2006;4.3034;314.1093;6.0586;2.4659;19.0500;87.3726;;
65263.9890;(-15.8044, 2.5100, -33.4400);354.6466;4.2783;314.1945;6.5971;2.4473;19.0500;87.4761;;
65264.0005;(-15.8044, 2.5100, -33.4400);355.0204;4.2497;314.2716;7.1442;2.4391;19.0500;87.7553;;
65264.0115;(-15.8044, 2.5100, -33.4400);355.4172;4.2290;314.3413;7.7621;2.4653;19.0500;87.7948;;
65264.0340;(-15.8044, 2.5100, -33.4400);356.1336;4.2638;314.4615;8.9576;2.4730;19.0500;88.2638;;
65264.0456;(-15.8044, 2.5100, -33.4400);356.4926;4.2916;314.5131;9.4304;2.4493;19.0500;88.2642;;
65264.0561;(-15.8044, 2.5100, -33.4400);356.8369;4.3200;315.8066;9.9206;2.4245;19.0500;88.1612;;
65264.0676;(-15.8044, 2.5100, -33.4400);357.1535;4.3649;317.0473;10.3893;2.3716;19.0500;88.6987;;
65264.0786;(-15.8044, 2.5100, -33.4400);357.4688;4.3807;317.0473;10.9031;2.3140;19.0500;88.6416;;
65264.0896;(-15.8044, 2.5100, -33.4400);357.7461;4.4069;317.1870;11.3671;2.2241;19.0500;88.6245;;
65264.1016;(-15.8044, 2.5100, -33.4400);358.0324;4.4187;319.6994;11.7612;2.1438;19.0500;88.7972;;
65264.1126;(-15.8044, 2.5100, -33.4400);358.2958;4.4213;319.7882;12.0751;2.0851;19.0500;88.5882;;
